sentence	predicted	label	kotogram
何か質問はありますか？私が言いたかったことはもう言いました。	neutral	kyoshigo	⌈ˢ何ᵖpronounʳナン⌉⌈ˢかᵖparticle:adverbial-particleʳカ⌉⌈ˢ質問ᵖnoun:common-noun:suru-possibleʳシツモン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ私ᵖpronounʳワタクシ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ言いᵖverb:general:godan-waa:conjunctiveᵇ言うᵈ言うʳイイ⌉⌈ˢたかっᵖauxiliary-verb:auxv-tai:conjunctive-geminateᵇたいᵈたいʳタカッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢもうᵖadverbʳモウ⌉⌈ˢ言いᵖverb:general:godan-waa:conjunctiveᵇ言うᵈ言うʳイイ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何か質問はありますか？私が言いたかったことは以上だ。	neutral	kyoshigo	⌈ˢ何ᵖpronounʳナン⌉⌈ˢかᵖparticle:adverbial-particleʳカ⌉⌈ˢ質問ᵖnoun:common-noun:suru-possibleʳシツモン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ私ᵖpronounʳワタクシ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ言いᵖverb:general:godan-waa:conjunctiveᵇ言うᵈ言うʳイイ⌉⌈ˢたかっᵖauxiliary-verb:auxv-tai:conjunctive-geminateᵇたいᵈたいʳタカッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ以上ᵖnoun:common-noun:adverb-possibleʳイジョウ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何か質問はありますか？私が言いたかったことは以上です。	neutral	kyoshigo	⌈ˢ何ᵖpronounʳナン⌉⌈ˢかᵖparticle:adverbial-particleʳカ⌉⌈ˢ質問ᵖnoun:common-noun:suru-possibleʳシツモン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉⌈ˢ私ᵖpronounʳワタクシ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ言いᵖverb:general:godan-waa:conjunctiveᵇ言うᵈ言うʳイイ⌉⌈ˢたかっᵖauxiliary-verb:auxv-tai:conjunctive-geminateᵇたいᵈたいʳタカッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ以上ᵖnoun:common-noun:adverb-possibleʳイジョウ⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何しよっとね？	neutral	hakataben	⌈ˢ何ᵖpronounʳナン⌉⌈ˢしよっᵖverb:non-self-reliant:sa-irregular:volitional-presumptiveᵇするᵈするʳシヨッ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢねᵖparticle:sentence-final-particleʳネ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉
何しよーと？	neutral	hakataben	⌈ˢ何ᵖpronounʳナン⌉⌈ˢしよーᵖverb:non-self-reliant:sa-irregular:volitional-presumptiveᵇするᵈするʳシヨー⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉
何だ、まだほんの子供じゃないか。		hakataben	⌈ˢ何ᵖpronounʳナン⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢまだᵖadverbʳマダ⌉⌈ˢほんのᵖattributiveʳホンノ⌉⌈ˢ子供ᵖnoun:common-nounʳコドモ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何でも困ったことが起こったら来なさい。	sonkeigo,kyoshigo	kyoshigo	⌈ˢ何ᵖpronounʳナン⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ困っᵖverb:general:godan-ra:conjunctive-geminateᵇ困るᵈ困るʳコマッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ起こっᵖverb:general:godan-ra:conjunctive-geminateᵇ起こるᵈ起こるʳオコッ⌉⌈ˢたらᵖauxiliary-verb:auxv-ta:conditionalᵇたᵈたʳタラ⌉⌈ˢ来ᵖverb:non-self-reliant:ka-irregular:conjunctiveᵇ来るᵈ来るʳキ⌉⌈ˢなさいᵖverb:non-self-reliant:godan-ra:imperativeᵇなさるᵈなさるʳナサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何でも好きなものを食べなさい。	sonkeigo,kyoshigo	neutral	⌈ˢ何ᵖpronounʳナン⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ好きᵖshape-word:generalʳスキ⌉⌈ˢなᵖauxiliary-verb:auxv-da:attributiveᵇだᵈだʳナ⌉⌈ˢものᵖnoun:common-noun:suru-possibleʳモノ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ食べᵖverb:general:e-ichidan-ba:conjunctiveᵇ食べるᵈ食べるʳタベ⌉⌈ˢなさいᵖverb:non-self-reliant:godan-ra:imperativeᵇなさるᵈなさるʳナサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何と言われようと、私は夢を諦めてやんない。	sonkeigo	sonkeigo,kansaiben	⌈ˢ何ᵖpronounʳナン⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ言わᵖverb:general:godan-waa:imperfectiveᵇ言うᵈ言うʳイワ⌉⌈ˢれようᵖauxiliary-verb:auxv-reru:volitional-presumptiveᵇれるᵈれるʳレヨウ⌉⌈ˢとᵖparticle:conjunctive-particleʳト⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ私ᵖpronounʳワタクシ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ夢ᵖnoun:common-nounʳユメ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ諦めᵖverb:general:e-ichidan-ma:conjunctiveᵇ諦めるᵈ諦めるʳアキラメ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢやんᵖverb:non-self-reliant:godan-ra:imperfective-nasalᵇやるᵈやるʳヤン⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何もなかとよ。	neutral	hakataben	⌈ˢ何ᵖpronounʳナン⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢなかᵖnoun:common-noun:adverb-possibleʳナカ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何も怒る必要はないじゃないか。		neutral	⌈ˢ何ᵖpronounʳナン⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ怒るᵖverb:general:godan-ra:attributiveʳオコル⌉⌈ˢ必要ᵖnoun:common-noun:pos2-unk1ʳヒツヨウ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何も泣く必要はないのではないか。	neutral	hakataben	⌈ˢ何ᵖpronounʳナン⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ泣くᵖverb:general:godan-ka:attributiveʳナク⌉⌈ˢ必要ᵖnoun:common-noun:pos2-unk1ʳヒツヨウ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:attributiveʳナイ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何も泣く必要はないじゃないか。		neutral	⌈ˢ何ᵖpronounʳナン⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ泣くᵖverb:general:godan-ka:attributiveʳナク⌉⌈ˢ必要ᵖnoun:common-noun:pos2-unk1ʳヒツヨウ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何よりもまず健康に留意しなさい。	sonkeigo,kyoshigo	neutral	⌈ˢ何ᵖpronounʳナン⌉⌈ˢよりᵖparticle:case-particleʳヨリ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢまずᵖadverbʳマズ⌉⌈ˢ健康ᵖnoun:common-noun:pos2-unk1ʳケンコウ⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢ留意ᵖnoun:common-noun:suru-possibleʳリュウイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢなさいᵖverb:non-self-reliant:godan-ra:imperativeᵇなさるᵈなさるʳナサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何よりもまず自分に忠実でありなさい。	sonkeigo,kyoshigo	neutral	⌈ˢ何ᵖpronounʳナン⌉⌈ˢよりᵖparticle:case-particleʳヨリ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢまずᵖadverbʳマズ⌉⌈ˢ自分ᵖnoun:common-nounʳジブン⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ忠実ᵖshape-word:generalʳチュウジツ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢなさいᵖverb:non-self-reliant:godan-ra:imperativeᵇなさるᵈなさるʳナサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何をなさるつもりですか。	neutral,sonkeigo	sonkeigo	⌈ˢ何ᵖpronounʳナン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢなさるᵖverb:non-self-reliant:godan-ra:attributiveʳナサル⌉⌈ˢつもりᵖnoun:common-nounʳツモリ⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何言ってんだ、てめぇ。	neutral	danseigo	⌈ˢ何ᵖpronounʳナン⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢてᵖauxiliary-verb:e-ichidan-ta:attributive-abbreviatedᵇてるᵈてるʳテ⌉⌈ˢんᵖparticle:pre-noun-particleʳン⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢてめぇᵖpronounʳテメェ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何十年も鍛え続けた強者が、ほんの一瞬の油断で弱者に倒されることがあるんですの。それが武術の世界というものですわ。	sonkeigo,joseigo	sonkeigo,ojousama	⌈ˢ何十ᵖnoun:numeralʳナンジュウ⌉⌈ˢ年ᵖnoun:common-noun:counter-possibleʳネン⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ鍛えᵖverb:general:e-ichidan-a:conjunctiveᵇ鍛えるᵈ鍛えるʳキタエ⌉⌈ˢ続けᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇ続けるᵈ続けるʳツヅケ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢ強者ᵖnoun:common-nounʳキョウシャ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢほんのᵖattributiveʳホンノ⌉⌈ˢ一瞬ᵖnoun:common-noun:adverb-possibleʳイッシュン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ油断ᵖnoun:common-noun:suru-possibleʳユダン⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢ弱者ᵖnoun:common-nounʳジャクシャ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ倒さᵖverb:general:godan-sa:imperfectiveᵇ倒すᵈ倒すʳタオサ⌉⌈ˢれるᵖauxiliary-verb:auxv-reru:attributiveʳレル⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢあるᵖverb:non-self-reliant:godan-ra:attributiveʳアル⌉⌈ˢんᵖparticle:pre-noun-particleʳン⌉⌈ˢですᵖauxiliary-verb:auxv-desu:attributiveʳデス⌉⌈ˢのᵖparticle:sentence-final-particleʳノ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢそれᵖpronounʳソレ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ武術ᵖnoun:common-nounʳブジュツ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ世界ᵖnoun:common-nounʳセカイ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢいうᵖverb:general:godan-waa:attributiveʳイウ⌉⌈ˢものᵖnoun:common-noun:suru-possibleʳモノ⌉⌈ˢですᵖauxiliary-verb:auxv-desu:terminalʳデス⌉⌈ˢわᵖparticle:sentence-final-particleʳワ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何度も「やめましょうよ」と言ったのに、何つもワインを飲み干し－－ご覧の通り、酔っ払ってハイになってしまったのである。	neutral	sonkeigo	⌈ˢ何度ᵖnoun:common-nounʳナンド⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢやめᵖverb:general:e-ichidan-ma:conjunctiveᵇやめるᵈやめるʳヤメ⌉⌈ˢましょうᵖauxiliary-verb:auxv-masu:volitional-presumptiveᵇますᵈますʳマショウ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ何ᵖnoun:numeralʳナン⌉⌈ˢつᵖsuffix:noun-like:counterʳツ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢワインᵖnoun:common-noun⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ飲みᵖverb:general:godan-ma:conjunctiveᵇ飲むᵈ飲むʳノミ⌉⌈ˢ干ᵖverb:general:i-ichidan-ha:conjunctiveᵇ干るᵈ干るʳヒ⌉⌈ˢし－－ᵖparticle:conjunctive-particleᵇしーᵈしーʳシー⌉⌈ˢご覧ᵖnoun:common-nounʳゴラン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ通りᵖnoun:common-noun:counter-possibleʳトオリ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ酔っ払っᵖverb:general:godan-waa:conjunctive-geminateᵇ酔っ払うᵈ酔っ払うʳヨッパラッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢハイᵖnoun:common-noun:pos2-unk1⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢなっᵖverb:non-self-reliant:godan-ra:conjunctive-geminateᵇなるᵈなるʳナッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢしまっᵖverb:non-self-reliant:godan-waa:conjunctive-geminateᵇしまうᵈしまうʳシマッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢあるᵖverb:non-self-reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何度も「やめましょうよ」と言ったのに、何杯もワインを飲み干し－－ご覧の通り、酔っ払ってハイになってしまったのである。	neutral	sonkeigo	⌈ˢ何度ᵖnoun:common-nounʳナンド⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢやめᵖverb:general:e-ichidan-ma:conjunctiveᵇやめるᵈやめるʳヤメ⌉⌈ˢましょうᵖauxiliary-verb:auxv-masu:volitional-presumptiveᵇますᵈますʳマショウ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ何ᵖnoun:numeralʳナン⌉⌈ˢ杯ᵖnoun:common-noun:counter-possibleʳバイ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢワインᵖnoun:common-noun⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ飲みᵖverb:general:godan-ma:conjunctiveᵇ飲むᵈ飲むʳノミ⌉⌈ˢ干ᵖverb:general:i-ichidan-ha:conjunctiveᵇ干るᵈ干るʳヒ⌉⌈ˢし－－ᵖparticle:conjunctive-particleᵇしーᵈしーʳシー⌉⌈ˢご覧ᵖnoun:common-nounʳゴラン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ通りᵖnoun:common-noun:counter-possibleʳトオリ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ酔っ払っᵖverb:general:godan-waa:conjunctive-geminateᵇ酔っ払うᵈ酔っ払うʳヨッパラッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢハイᵖnoun:common-noun:pos2-unk1⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢなっᵖverb:non-self-reliant:godan-ra:conjunctive-geminateᵇなるᵈなるʳナッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢしまっᵖverb:non-self-reliant:godan-waa:conjunctive-geminateᵇしまうᵈしまうʳシマッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢあるᵖverb:non-self-reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何度も「やめましょうよ」と言ったのに、何個もワインを飲み干し－－ご覧の通り、酔っ払ってハイになってしまったのである。	neutral	sonkeigo	⌈ˢ何度ᵖnoun:common-nounʳナンド⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ「ᵖauxiliary-symbol:bracket-openʳキゴウ⌉⌈ˢやめᵖverb:general:e-ichidan-ma:conjunctiveᵇやめるᵈやめるʳヤメ⌉⌈ˢましょうᵖauxiliary-verb:auxv-masu:volitional-presumptiveᵇますᵈますʳマショウ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ」ᵖauxiliary-symbol:bracket-closeʳキゴウ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ何個ᵖnoun:common-nounʳナンコ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢワインᵖnoun:common-noun⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ飲みᵖverb:general:godan-ma:conjunctiveᵇ飲むᵈ飲むʳノミ⌉⌈ˢ干ᵖverb:general:i-ichidan-ha:conjunctiveᵇ干るᵈ干るʳヒ⌉⌈ˢし－－ᵖparticle:conjunctive-particleᵇしーᵈしーʳシー⌉⌈ˢご覧ᵖnoun:common-nounʳゴラン⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ通りᵖnoun:common-noun:counter-possibleʳトオリ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ酔っ払っᵖverb:general:godan-waa:conjunctive-geminateᵇ酔っ払うᵈ酔っ払うʳヨッパラッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢハイᵖnoun:common-noun:pos2-unk1⌉⌈ˢにᵖauxiliary-verb:auxv-da:conjunctive-niᵇだᵈだʳニ⌉⌈ˢなっᵖverb:non-self-reliant:godan-ra:conjunctive-geminateᵇなるᵈなるʳナッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢしまっᵖverb:non-self-reliant:godan-waa:conjunctive-geminateᵇしまうᵈしまうʳシマッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢあるᵖverb:non-self-reliant:godan-ra:terminalʳアル⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何度も何度も同じことを聞くな。さっきちゃんと説明しただろ。くどいぞ。	danseigo	kyoshigo,danseigo	⌈ˢ何度ᵖnoun:common-nounʳナンド⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ何度ᵖnoun:common-nounʳナンド⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ同じᵖattributiveʳオナジ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ聞くᵖverb:general:godan-ka:terminalʳキク⌉⌈ˢなᵖparticle:sentence-final-particleʳナ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢさっきᵖnoun:common-noun:adverb-possibleʳサッキ⌉⌈ˢちゃんᵖsuffix:noun-likeʳチャン⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ説明ᵖnoun:common-noun:suru-possibleʳセツメイ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢだろᵖauxiliary-verb:auxv-da:volitional-presumptiveᵇだᵈだʳダロ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢくどいᵖadjective:general:adjective:terminalʳクドイ⌉⌈ˢぞᵖparticle:sentence-final-particleʳゾ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
何度も言わされるのは迷惑だ。	sonkeigo	neutral	⌈ˢ何度ᵖnoun:common-nounʳナンド⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ言わさᵖverb:general:godan-sa:imperfectiveᵇ言わすᵈ言わすʳイワサ⌉⌈ˢれるᵖauxiliary-verb:auxv-reru:attributiveʳレル⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ迷惑ᵖnoun:common-noun:pos2-unk2ʳメイワク⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
